ID,treatment,NED,regime,Temp,Co2,Herb,uv,Li,pH,ND,P,overlap,replicate,count.ml.Nt,logcount.Nt,count.ml.No,logcount.No,Rate of Division,risk.Extinction,no.divisions,perDay,relative.fit,change.no.cells
1_G9,Ph/P/Uv/Herb/Li,5,69,no,no,yes,yes,yes,yes,no,yes,0.555555556,201,954766.6667,13.76922226,411833.3333,12.92837402,0.242617519,1.532969467,1.213087586,0.242617517,0.362210736,108586.6667
1_G9,Ph/P/Uv/Herb/Li,5,69,no,no,yes,yes,yes,yes,no,yes,0.555555556,201,956100,13.77061779,436755.5556,12.98712895,0.226067093,1.451636677,1.130335464,0.226067093,0.377559561,103868.8889
2_G10,Ph/Uv/Nd/Li/Herb,5,73,no,no,yes,yes,yes,yes,yes,no,0.571428571,202,820700,13.61791291,235900,12.37116327,0.359735907,1.363545502,1.798679523,0.359735905,0.537060178,116960
2_G10,Ph/Uv/Nd/Li/Herb,5,73,no,no,yes,yes,yes,yes,yes,no,0.571428571,202,1157300,13.96160026,337300,12.72872802,0.355731734,1.275103079,1.778658667,0.355731733,0.594115294,164000
2_G11,Ph/Uv/Nd/Li/Herb,5,73,no,no,yes,yes,yes,yes,yes,no,0.571428571,203,1014666.667,13.83007071,328700,12.70290076,0.325232499,1.411413524,1.626162497,0.325232499,0.485549042,137193.3334
2_G11,Ph/Uv/Nd/Li/Herb,5,73,no,no,yes,yes,yes,yes,yes,no,0.571428571,203,1246966.667,14.03622449,428200,12.96734566,0.30841324,1.336889325,1.542066187,0.308413237,0.515087646,163753.3334
2_G12,Ph/Uv/Nd/Li/Herb,5,73,no,no,yes,yes,yes,yes,yes,no,0.571428571,204,1098433.333,13.90939548,257300,12.457998,0.41878479,1.285360741,2.093923947,0.418784789,0.625215972,168226.6666
2_G12,Ph/Uv/Nd/Li/Herb,5,73,no,no,yes,yes,yes,yes,yes,no,0.571428571,204,1351466.667,14.11670098,371400,12.82503493,0.372696042,1.253654284,1.863480205,0.372696041,0.622447752,196013.3334
1_G4,Temp/Ph/Li/Uv/Nd,5,85,yes,no,no,yes,yes,yes,yes,no,0.484126984,205,2776300,14.83662966,240066.6667,12.38867194,0.706331293,0.964151256,3.531656463,0.706331293,1.054502497,507246.6667
1_G4,Temp/Ph/Li/Uv/Nd,5,85,yes,no,no,yes,yes,yes,yes,no,0.484126984,205,2692433.333,14.80595593,401000,12.90171671,0.549447296,1.050547503,2.747236479,0.549447296,0.917643862,458286.6666
1_G5,Temp/Ph/Li/Uv/Nd,5,85,yes,no,no,yes,yes,yes,yes,no,0.484126984,206,2194066.667,14.60126731,252700,12.43995829,0.623621959,1.047286195,3.118109805,0.623621961,0.931023334,388273.3334
1_G5,Temp/Ph/Li/Uv/Nd,5,85,yes,no,no,yes,yes,yes,yes,no,0.484126984,206,2658166.667,14.79314722,400133.3333,12.8995531,0.546375768,1.053779249,2.731878846,0.546375769,0.912514038,451606.6667
1_G6,Temp/Ph/Li/Uv/Nd,5,85,yes,no,no,yes,yes,yes,yes,no,0.484126984,207,1734133.333,14.36601833,245166.6667,12.40969353,0.564476016,1.11109741,2.822380087,0.564476017,0.842722637,297793.3333
1_G6,Temp/Ph/Li/Uv/Nd,5,85,yes,no,no,yes,yes,yes,yes,no,0.484126984,207,2641566.667,14.78688273,421822.2222,12.95233923,0.529337363,1.0718878,2.64668681,0.529337362,0.884057824,443948.889
1_E2,Temp/Li/Herb/Ph/Uv,5,79,yes,no,yes,yes,yes,yes,no,no,0.484126984,208,984533.3333,13.79992303,331566.6667,12.71158417,0.314028215,1.427316326,1.570141076,0.314028215,0.468821841,130593.3333
1_E2,Temp/Li/Herb/Ph/Uv,5,79,yes,no,yes,yes,yes,yes,no,no,0.484126984,208,1083233.333,13.89546095,399800,12.8987197,0.287598732,1.365007637,1.437993658,0.287598732,0.480324888,136686.6666
1_E6,Temp/Li/Herb/Ph/Uv,5,79,yes,no,yes,yes,yes,yes,no,no,0.484126984,209,844466.6667,13.64646054,237733.3333,12.37890488,0.365739255,1.355384186,1.828696265,0.365739253,0.546022751,121346.6667
1_E6,Temp/Li/Herb/Ph/Uv,5,79,yes,no,yes,yes,yes,yes,no,no,0.484126984,209,856800,13.6609598,401000,12.90171671,0.219071249,1.461827707,1.095356241,0.219071248,0.365875649,91160
1_F4,Temp/Li/Herb/Ph/Uv,5,79,yes,no,yes,yes,yes,yes,no,no,0.484126984,210,760166.6667,13.54129299,230533.3333,12.34815074,0.344268079,1.38480055,1.721340407,0.344268081,0.513967815,105926.6667
1_F4,Temp/Li/Herb/Ph/Uv,5,79,yes,no,yes,yes,yes,yes,no,no,0.484126984,210,895233.3333,13.70483967,454577.7778,13.02712431,0.195547319,1.496623299,0.977736589,0.195547318,0.326587822,88131.1111
2_C1,Uv/Li/Ph/P/Nd,5,92,no,no,no,yes,yes,yes,yes,yes,0.55952381,211,367333.3333,12.81402498,272966.6667,12.51710497,0.085673006,1.793468035,0.428365026,0.085673005,0.127903717,18873.33332
2_C1,Uv/Li/Ph/P/Nd,5,92,no,no,no,yes,yes,yes,yes,yes,0.55952381,211,436900,12.98745961,444600,13.00493028,0,1.819858509,0,0,0,-1540
2_C2,Uv/Li/Ph/P/Nd,5,92,no,no,no,yes,yes,yes,yes,yes,0.55952381,212,258700,12.46342437,193666.6667,12.17389375,0.083540878,1.797296018,0.41770439,0.083540878,0.124720602,13006.66666
2_C2,Uv/Li/Ph/P/Nd,5,92,no,no,no,yes,yes,yes,yes,yes,0.55952381,212,491766.6667,13.10575963,269500,12.50432367,0.173537735,1.529928528,0.867688677,0.173537735,0.289829141,44453.33334
2_C3,Uv/Li/Ph/P/Nd,5,92,no,no,no,yes,yes,yes,yes,yes,0.55952381,213,324966.6667,12.69147789,182366.6667,12.11377459,0.166689937,1.653896905,0.833449686,0.166689937,0.248856247,28520
2_C3,Uv/Li/Ph/P/Nd,5,92,no,no,no,yes,yes,yes,yes,yes,0.55952381,213,496800,13.11594281,234400,12.36478434,0.216738521,1.465241734,1.0836926,0.21673852,0.361979709,52480
1_H10,Uv/Nd/P/Li/Herb,5,96,no,no,yes,yes,yes,no,yes,yes,0.515873016,214,960700,13.77541746,218833.3333,12.29606568,0.426850695,1.275034843,2.134253477,0.426850695,0.637257798,148373.3333
1_H10,Uv/Nd/P/Li/Herb,5,96,no,no,yes,yes,yes,no,yes,yes,0.515873016,214,834100,13.63410858,394555.5556,12.88551523,0.215998381,1.466326619,1.079991914,0.215998383,0.36074359,87908.88888
1_H11,Uv/Nd/P/Li/Herb,5,96,no,no,yes,yes,yes,no,yes,yes,0.515873016,215,902366.6667,13.71277622,244533.3333,12.40710691,0.376736528,1.340560317,1.883682639,0.376736528,0.562440902,131566.6667
1_H11,Uv/Nd/P/Li/Herb,5,96,no,no,yes,yes,yes,no,yes,yes,0.515873016,215,891333.3333,13.70047375,383488.8889,12.85706593,0.243356056,1.426755092,1.216780279,0.243356056,0.406434234,101568.8889
1_H12,Uv/Nd/P/Li/Herb,5,96,no,no,yes,yes,yes,no,yes,yes,0.515873016,216,1179500,13.98060118,224900,12.32341114,0.47816397,1.211258898,2.390819853,0.478163971,0.713864876,190920
1_H12,Uv/Nd/P/Li/Herb,5,96,no,no,yes,yes,yes,no,yes,yes,0.515873016,216,771166.6667,13.5556598,495933.3333,13.11419679,0.127379299,1.602202839,0.636896495,0.127379299,0.212738934,55046.66668
4_E8,Co2/Herb/Uv/Nd/Ph/P,6,6,no,yes,yes,yes,no,yes,yes,yes,0.607142857,217,1814733.333,14.41144909,149266.6667,11.91348969,0.720758727,0.950340892,3.603793639,0.720758728,1.076041633,333093.3333
4_E8,Co2/Herb/Uv/Nd/Ph/P,6,6,no,yes,yes,yes,no,yes,yes,yes,0.607142857,217,1162933.333,13.96645611,205577.7778,12.23357972,0.500002433,1.103797296,2.500012174,0.500002435,0.835064925,191471.111
4_F10,Co2/Herb/Uv/Nd/Ph/P,6,6,no,yes,yes,yes,no,yes,yes,yes,0.607142857,218,1631600,14.30507169,170733.3333,12.04785816,0.651294151,1.018702797,3.256470766,0.651294153,0.972335953,292173.3333
4_F10,Co2/Herb/Uv/Nd/Ph/P,6,6,no,yes,yes,yes,no,yes,yes,yes,0.607142857,218,1429866.667,14.17309176,407688.8889,12.91825964,0.362068016,1.267049209,1.810340077,0.362068015,0.604697656,204435.5556
4_F12,Co2/Herb/Uv/Nd/Ph/P,6,6,no,yes,yes,yes,no,yes,yes,yes,0.607142857,219,559400,13.23462006,149666.6667,11.91616588,0.380425462,1.335624188,1.902127307,0.380425461,0.567948218,81946.66666
4_F12,Co2/Herb/Uv/Nd/Ph/P,6,6,no,yes,yes,yes,no,yes,yes,yes,0.607142857,219,568900,13.25145995,210555.5556,12.25750482,0.286794828,1.366105414,1.433974137,0.286794827,0.47898227,71668.88888
3_E7,Co2/P/Li/Herb/Nd/Ph,6,15,no,yes,yes,no,yes,yes,yes,yes,0.607142857,220,1179900,13.98094025,252933.3333,12.44088123,0.444367102,1.252895283,2.221835511,0.444367102,0.66340855,185393.3333
3_E7,Co2/P/Li/Herb/Nd/Ph,6,15,no,yes,yes,no,yes,yes,yes,yes,0.607142857,220,1506333.333,14.225189,534300,13.18871276,0.299063827,1.349447068,1.495319131,0.299063826,0.499472991,194406.6666
3_E8,Co2/P/Li/Herb/Nd/Ph,6,15,no,yes,yes,no,yes,yes,yes,yes,0.607142857,221,1569300,14.26614022,170400,12.04590389,0.640624787,1.029629897,3.203123943,0.640624789,0.956407349,279780
3_E8,Co2/P/Li/Herb/Nd/Ph,6,15,no,yes,yes,no,yes,yes,yes,yes,0.607142857,221,1623866.667,14.30032069,283300,12.55426169,0.503806135,1.099606756,2.51903066,0.503806132,0.841417563,268113.3334
3_E9,Co2/P/Li/Herb/Nd/Ph,6,15,no,yes,yes,no,yes,yes,yes,yes,0.607142857,222,1432433.333,14.17488519,228833.3333,12.34074922,0.529219774,1.150969265,2.646098868,0.529219774,0.790087567,240719.9999
3_E9,Co2/P/Li/Herb/Nd/Ph,6,15,no,yes,yes,no,yes,yes,yes,yes,0.607142857,222,1422800,14.16813732,264900,12.48710768,0.485042626,1.120434022,2.425213125,0.485042625,0.810080222,231580
3_G7,Co2/Ph/P/Uv/Herb/Li,6,21,no,yes,yes,yes,yes,yes,no,yes,0.62244898,223,953866.6667,13.76827918,150500,11.92171836,0.532804826,1.146850369,2.664024138,0.532804828,0.795439798,160673.3333
3_G7,Co2/Ph/P/Uv/Herb/Li,6,21,no,yes,yes,yes,yes,yes,no,yes,0.62244898,223,1150466.667,13.95567822,202700,12.21948233,0.500960238,1.10274058,2.504801201,0.50096024,0.836664577,189553.3334
3_G8,Co2/Ph/P/Uv/Herb/Li,6,21,no,yes,yes,yes,yes,yes,no,yes,0.62244898,224,775233.3333,13.56091934,131866.6667,11.78954659,0.511110136,1.172002783,2.555550682,0.511110136,0.763051164,128673.3333
3_G8,Co2/Ph/P/Uv/Herb/Li,6,21,no,yes,yes,yes,yes,yes,no,yes,0.62244898,224,784066.6667,13.57224933,212400,12.26622657,0.376838512,1.2484718,1.884192559,0.376838512,0.629366183,114333.3333
3_G9,Co2/Ph/P/Uv/Herb/Li,6,21,no,yes,yes,yes,yes,yes,no,yes,0.62244898,225,1157300,13.96160026,145800,11.8899911,0.597740054,1.074745777,2.988700262,0.597740052,0.892383481,202300
3_G9,Co2/Ph/P/Uv/Herb/Li,6,21,no,yes,yes,yes,yes,yes,no,yes,0.62244898,225,1040200,13.85492356,602300,13.30851094,0.157661356,1.554412095,0.788306777,0.157661355,0.263313654,87580
4_G10,Co2/Ph/Uv/Nd/Li/Herb,6,25,no,yes,yes,yes,yes,yes,yes,no,0.637755102,226,981333.3333,13.79666747,167433.3333,12.02834054,0.510231298,1.173033235,2.551156493,0.510231299,0.761739121,162780
4_G10,Co2/Ph/Uv/Nd/Li/Herb,6,25,no,yes,yes,yes,yes,yes,yes,no,0.637755102,226,1036033.333,13.85090988,206222.2222,12.23670961,0.465759742,1.142248871,2.328798725,0.465759745,0.777875465,165962.2222
4_G11,Co2/Ph/Uv/Nd/Li/Herb,6,25,no,yes,yes,yes,yes,yes,yes,no,0.637755102,227,1384866.667,14.14111442,191300,12.16159816,0.571167661,1.103687163,2.855838292,0.571167658,0.852712782,238713.3334
4_G11,Co2/Ph/Uv/Nd/Li/Herb,6,25,no,yes,yes,yes,yes,yes,yes,no,0.637755102,227,1291433.333,14.07126327,251600,12.4355958,0.471953869,1.135195505,2.359769348,0.47195387,0.788220407,207966.6666
4_G12,Co2/Ph/Uv/Nd/Li/Herb,6,25,no,yes,yes,yes,yes,yes,yes,no,0.637755102,228,940833.3333,13.75452129,182433.3333,12.11414009,0.473313964,1.217147781,2.366569822,0.473313964,0.706624161,151680
4_G12,Co2/Ph/Uv/Nd/Li/Herb,6,25,no,yes,yes,yes,yes,yes,yes,no,0.637755102,228,1041066.667,13.85575639,255200,12.44980283,0.405672445,1.212987483,2.028362229,0.405672446,0.677522362,157173.3334
3_E2,Co2/Temp/Li/Herb/Ph/Uv,6,31,yes,yes,yes,yes,yes,yes,no,no,0.576530612,229,724200,13.49282288,180833.3333,12.10533108,0.400345508,1.309281735,2.001727539,0.400345508,0.597687433,108673.3333
3_E2,Co2/Temp/Li/Herb/Ph/Uv,6,31,yes,yes,yes,yes,yes,yes,no,no,0.576530612,229,968433.3333,13.78343492,463500,13.04656166,0.21261668,1.471293691,1.063083398,0.21261668,0.355095734,100986.6667
3_E6,Co2/Temp/Li/Herb/Ph/Uv,6,31,yes,yes,yes,yes,yes,yes,no,no,0.576530612,230,476133.3333,13.07345321,290833.3333,12.58050564,0.142234601,1.694842135,0.711173015,0.142234603,0.212346169,37060
3_E6,Co2/Temp/Li/Herb/Ph/Uv,6,31,yes,yes,yes,yes,yes,yes,no,no,0.576530612,230,915233.3333,13.72693432,390800,12.8759512,0.245541826,1.42363994,1.227709127,0.245541825,0.410084735,104886.6667
3_F4,Co2/Temp/Li/Herb/Ph/Uv,6,31,yes,yes,yes,yes,yes,yes,no,no,0.576530612,231,679500,13.42911251,137066.6667,11.8282227,0.461919157,1.231096264,2.30959579,0.461919158,0.689612524,108486.6667
3_F4,Co2/Temp/Li/Herb/Ph/Uv,6,31,yes,yes,yes,yes,yes,yes,no,no,0.576530612,231,865266.6667,13.67079302,142800,11.86920033,0.519829769,1.082127474,2.59914884,0.519829768,0.868178985,144493.3333
4_C1,Co2/Uv/Li/Ph/P/Nd,6,44,no,yes,no,yes,yes,yes,yes,yes,0.62244898,232,917933.3333,13.72988005,247200,12.417953,0.378542127,1.338141986,1.892710649,0.37854213,0.565136537,134146.6667
4_C1,Co2/Uv/Li/Ph/P/Nd,6,44,no,yes,no,yes,yes,yes,yes,yes,0.62244898,232,991600,13.80707508,344711.1111,12.75046199,0.304874094,1.341629154,1.524370465,0.304874093,0.509176844,129377.7778
4_C2,Co2/Uv/Li/Ph/P/Nd,6,44,no,yes,no,yes,yes,yes,yes,yes,0.62244898,233,866666.6667,13.67240971,160700,11.98729455,0.486221458,1.201538409,2.431107285,0.486221457,0.725894132,141193.3333
4_C2,Co2/Uv/Li/Ph/P/Nd,6,44,no,yes,no,yes,yes,yes,yes,yes,0.62244898,233,726533.3333,13.49603964,144466.6667,11.88080408,0.466058467,1.141907704,2.330292332,0.466058466,0.778374367,116413.3333
4_C3,Co2/Uv/Li/Ph/P/Nd,6,44,no,yes,no,yes,yes,yes,yes,yes,0.62244898,234,834133.3333,13.63414854,239433.3333,12.3860303,0.360130799,1.363007154,1.800653995,0.360130799,0.537649727,118940
4_C3,Co2/Uv/Li/Ph/P/Nd,6,44,no,yes,no,yes,yes,yes,yes,yes,0.62244898,234,785733.3333,13.57437274,210288.8889,12.25623753,0.380333428,1.244116112,1.901667131,0.380333426,0.635203115,115088.8889
3_H10,Co2/Uv/Nd/P/Li/Herb,6,48,no,yes,yes,yes,yes,no,yes,yes,0.607142857,235,991933.3333,13.80741118,147666.6667,11.90271276,0.549579793,1.127772455,2.747898965,0.549579793,0.820483631,168853.3333
3_H10,Co2/Uv/Nd/P/Li/Herb,6,48,no,yes,yes,yes,yes,no,yes,yes,0.607142857,235,989200,13.80465181,443900,13.00335459,0.231205506,1.444196699,1.156027526,0.231205505,0.386141335,109060
3_H11,Co2/Uv/Nd/P/Li/Herb,6,48,no,yes,yes,yes,yes,no,yes,yes,0.607142857,236,824900,13.62301745,226233.3333,12.32932219,0.373281545,1.34519994,1.866407736,0.373281547,0.557282861,119733.3333
3_H11,Co2/Uv/Nd/P/Li/Herb,6,48,no,yes,yes,yes,yes,no,yes,yes,0.607142857,236,828066.6667,13.62684895,166300,12.02154867,0.463191751,1.145185926,2.315958753,0.463191751,0.773586602,132353.3333
3_H12,Co2/Uv/Nd/P/Li/Herb,6,48,no,yes,yes,yes,yes,no,yes,yes,0.607142857,237,842366.6667,13.64397067,141100,11.85722414,0.515546072,1.166815367,2.577730358,0.515546072,0.7696737,140253.3333
3_H12,Co2/Uv/Nd/P/Li/Herb,6,48,no,yes,yes,yes,yes,no,yes,yes,0.607142857,237,995166.6667,13.81066551,570500,13.25426845,0.160542255,1.549940434,0.802711279,0.160542256,0.268125108,84933.33334
3_G4,Co2/Temp/Ph/Li/Uv/Nd,6,37,yes,yes,no,yes,yes,yes,yes,no,0.576530612,238,1066000,13.87942388,186066.6667,12.13386031,0.503663182,1.180763212,2.518315906,0.503663181,0.751933388,175986.6667
3_G4,Co2/Temp/Ph/Li/Uv/Nd,6,37,yes,yes,no,yes,yes,yes,yes,no,0.576530612,238,1421600,14.16729356,424500,12.95866728,0.348735826,1.28405486,1.74367914,0.348735828,0.58243128,199420
3_G5,Co2/Temp/Ph/Li/Uv/Nd,6,37,yes,yes,no,yes,yes,yes,yes,no,0.576530612,239,1202466.667,13.99988556,198633.3333,12.19921586,0.51956345,1.162137232,2.597817246,0.519563449,0.77567136,200766.6667
3_G5,Co2/Temp/Ph/Li/Uv/Nd,6,37,yes,yes,no,yes,yes,yes,yes,no,0.576530612,239,1500566.667,14.22135337,533300,13.1868394,0.298497637,1.350211327,1.492488174,0.298497635,0.498527383,193453.3334
3_G6,Co2/Temp/Ph/Li/Uv/Nd,6,37,yes,yes,no,yes,yes,yes,yes,no,0.576530612,240,843900,13.64578928,182933.3333,12.11687707,0.441150815,1.256931441,2.205754063,0.441150813,0.658606858,132193.3333
3_G6,Co2/Temp/Ph/Li/Uv/Nd,6,37,yes,yes,no,yes,yes,yes,yes,no,0.576530612,240,1157866.667,13.96208979,251100,12.43360655,0.441027039,1.170852032,2.20513519,0.441027038,0.736568834,181353.3334
1_A1,Herb/Uv/Nd/Ph/P/Temp,6,55,yes,no,yes,yes,no,yes,yes,yes,0.607142857,241,1173566.667,13.9755581,522100,13.16561442,0.233700347,1.546700348,1.168501731,0.233700346,0.348898033,130293.3334
1_A1,Herb/Uv/Nd/Ph/P/Temp,6,55,yes,no,yes,yes,no,yes,yes,yes,0.607142857,241,1179633.333,13.98071421,197866.6667,12.19534868,0.5151476,1.087206058,2.575737996,0.515147599,0.860359193,196353.3333
1_A2,Herb/Uv/Nd/Ph/P/Temp,6,55,yes,no,yes,yes,no,yes,yes,yes,0.607142857,242,1022300,13.83756555,292133.3333,12.5849656,0.361423947,1.361245724,1.807119736,0.361423947,0.539580305,146033.3333
1_A2,Herb/Uv/Nd/Ph/P/Temp,6,55,yes,no,yes,yes,no,yes,yes,yes,0.607142857,242,1170400,13.97285613,209022.2222,12.25019585,0.497054688,1.10705581,2.485273443,0.497054689,0.83014183,192275.5556
1_A3,Herb/Uv/Nd/Ph/P/Temp,6,55,yes,no,yes,yes,no,yes,yes,yes,0.607142857,243,843466.6667,13.64527566,330833.3333,12.70937,0.270045291,1.491494907,1.350226454,0.270045291,0.403158456,102526.6667
1_A3,Herb/Uv/Nd/Ph/P/Temp,6,55,yes,no,yes,yes,no,yes,yes,yes,0.607142857,243,1123366.667,13.93184069,192022.2222,12.16536638,0.509696743,1.093148443,2.548483727,0.509696745,0.851255604,186268.889
1_E1,Nd/Temp/P/Li/Uv/Herb,6,58,yes,no,yes,yes,yes,no,yes,yes,0.607142857,244,898200,13.70814804,264766.6667,12.48660421,0.352463044,1.373498531,1.762315226,0.352463045,0.526202315,126686.6667
1_E1,Nd/Temp/P/Li/Uv/Herb,6,58,yes,no,yes,yes,yes,no,yes,yes,0.607142857,244,1119933.333,13.92877972,509288.8889,13.1407707,0.227371341,1.449744616,1.136856705,0.227371341,0.379737815,122128.8888
1_E5,Nd/Temp/P/Li/Uv/Herb,6,58,yes,no,yes,yes,yes,no,yes,yes,0.607142857,245,834966.6667,13.63514708,191966.6667,12.16507702,0.424172556,1.27845414,2.120862785,0.424172557,0.633259527,128600
1_E5,Nd/Temp/P/Li/Uv/Herb,6,58,yes,no,yes,yes,yes,no,yes,yes,0.607142857,245,932466.6667,13.74558868,410044.4444,12.92402083,0.237054373,1.43577444,1.185271863,0.237054373,0.395909656,104484.4445
1_F3,Nd/Temp/P/Li/Uv/Herb,6,58,yes,no,yes,yes,yes,no,yes,yes,0.607142857,246,783533.3333,13.57156888,220466.6667,12.30350179,0.365886821,1.355184192,1.829434102,0.36588682,0.546243059,112613.3333
1_F3,Nd/Temp/P/Li/Uv/Herb,6,58,yes,no,yes,yes,yes,no,yes,yes,0.607142857,246,1048300,13.86268036,374888.8889,12.83438496,0.296703334,1.35263619,1.483516674,0.296703335,0.495530683,134682.2222
1_G1,P/Li/Herb/Nd/Ph/Temp,6,64,yes,no,yes,no,yes,yes,yes,yes,0.607142857,247,1066033.333,13.87945515,371466.6667,12.82521441,0.304189577,1.441428483,1.520947888,0.304189578,0.454133453,138913.3333
1_G1,P/Li/Herb/Nd/Ph/Temp,6,64,yes,no,yes,no,yes,yes,yes,yes,0.607142857,247,1605133.333,14.28871738,572266.6667,13.25736036,0.297586732,1.351441801,1.487933658,0.297586732,0.497006063,206573.3333
1_G2,P/Li/Herb/Nd/Ph/Temp,6,64,yes,no,yes,no,yes,yes,yes,yes,0.607142857,248,1137766.667,13.94457783,335000,12.72188581,0.352794344,1.373043567,1.763971714,0.352794343,0.526696918,160553.3334
1_G2,P/Li/Herb/Nd/Ph/Temp,6,64,yes,no,yes,no,yes,yes,yes,yes,0.607142857,248,1439500,14.17980639,562155.5556,13.23953388,0.271305297,1.387430477,1.356526487,0.271305297,0.453112869,175468.8889
1_G3,P/Li/Herb/Nd/Ph/Temp,6,64,yes,no,yes,no,yes,yes,yes,yes,0.607142857,249,836366.6667,13.63682239,436966.6667,12.98761219,0.187322467,1.620122452,0.936612336,0.187322467,0.279659151,79880
1_G3,P/Li/Herb/Nd/Ph/Temp,6,64,yes,no,yes,no,yes,yes,yes,yes,0.607142857,249,1262766.667,14.04881564,547000,13.21220408,0.241395069,1.429555686,1.206975349,0.24139507,0.403159149,143153.3334
2_H10,Ph/Uv/Nd/Li/Herb/P,6,74,no,no,yes,yes,yes,yes,yes,yes,0.683673469,250,1214633.333,14.00995281,601100,13.30651659,0.202968788,1.594970775,1.014843946,0.202968789,0.303017999,122706.6666
2_H10,Ph/Uv/Nd/Li/Herb/P,6,74,no,no,yes,yes,yes,yes,yes,yes,0.683673469,250,1232266.667,14.02436585,409000,12.92147044,0.318228349,1.323831795,1.591141739,0.318228348,0.531480075,164653.3334
2_H11,Ph/Uv/Nd/Li/Herb/P,6,74,no,no,yes,yes,yes,yes,yes,yes,0.683673469,251,1384066.667,14.14053658,383966.6667,12.85831102,0.369972092,1.349659191,1.849860457,0.369972091,0.552342078,200020.0001
2_H11,Ph/Uv/Nd/Li/Herb/P,6,74,no,no,yes,yes,yes,yes,yes,yes,0.683673469,251,1458100,14.19264478,486500,13.09499218,0.316715591,1.325835948,1.583577963,0.316715593,0.528953589,194320
2_H12,Ph/Uv/Nd/Li/Herb/P,6,74,no,no,yes,yes,yes,yes,yes,yes,0.683673469,252,1147866.667,13.95341571,463033.3333,13.04555432,0.261953422,1.50361285,1.309767125,0.261953425,0.391077875,136966.6667
2_H12,Ph/Uv/Nd/Li/Herb/P,6,74,no,no,yes,yes,yes,yes,yes,yes,0.683673469,252,1130433.333,13.9381116,407400,12.91755078,0.294471605,1.355658278,1.472358034,0.294471607,0.491803426,144606.6666
1_H1,Temp/Ph/Li/P/Nd/Uv,6,83,yes,no,no,yes,yes,yes,yes,yes,0.62244898,253,1137666.667,13.94448994,6.00E+05,13.30468493,0.184608702,1.624525056,0.923043515,0.184608703,0.275607693,107533.3334
1_H1,Temp/Ph/Li/P/Nd/Uv,6,83,yes,no,no,yes,yes,yes,yes,yes,0.62244898,253,1417333.333,14.16428773,426755.5556,12.96396666,0.346339451,1.287135626,1.731697255,0.346339451,0.578429039,198115.5555
1_H2,Temp/Ph/Li/P/Nd/Uv,6,83,yes,no,no,yes,yes,yes,yes,yes,0.62244898,254,1528733.333,14.23995006,311833.3333,12.65022414,0.458697942,1.235068283,2.293489701,0.45869794,0.684803474,243379.9999
1_H2,Temp/Ph/Li/P/Nd/Uv,6,83,yes,no,no,yes,yes,yes,yes,yes,0.62244898,254,1943033.333,14.47976088,510355.5556,13.14286293,0.38574721,1.237398938,1.928736043,0.385747209,0.644244791,286535.5555
1_H3,Temp/Ph/Li/P/Nd/Uv,6,83,yes,no,no,yes,yes,yes,yes,yes,0.62244898,255,912633.3333,13.72408947,637033.3333,13.36457726,0.103733297,1.76136822,0.518666483,0.103733297,0.15486645,55120
1_H3,Temp/Ph/Li/P/Nd/Uv,6,83,yes,no,no,yes,yes,yes,yes,yes,0.62244898,255,1115800,13.92508219,552066.6667,13.22142409,0.203032811,1.485462163,1.015164051,0.20303281,0.339089506,112746.6667
1_E3,Temp/Ph/Li/Uv/Nd/Herb,6,86,yes,no,yes,yes,yes,yes,yes,no,0.637755102,256,808466.6667,13.60289473,248933.3333,12.4249404,0.339885773,1.390882487,1.69942887,0.339885774,0.507425341,111906.6667
1_E3,Temp/Ph/Li/Uv/Nd/Herb,6,86,yes,no,yes,yes,yes,yes,yes,no,0.637755102,256,912400,13.72383377,396044.4444,12.88928172,0.240800821,1.430405448,1.204004104,0.240800821,0.40216668,103271.1111
1_F1,Temp/Ph/Li/Uv/Nd/Herb,6,86,yes,no,yes,yes,yes,yes,yes,no,0.637755102,257,1019833.333,13.83514977,269200,12.50320988,0.384316617,1.330437166,1.921583074,0.384316615,0.573757434,150126.6666
1_F1,Temp/Ph/Li/Uv/Nd/Herb,6,86,yes,no,yes,yes,yes,yes,yes,no,0.637755102,257,1186366.667,13.98640597,439800,12.99407536,0.286326092,1.366745907,1.43163045,0.28632609,0.478199421,149313.3334
1_F5,Temp/Ph/Li/Uv/Nd/Herb,6,86,yes,no,yes,yes,yes,yes,yes,no,0.637755102,258,807066.6667,13.60116155,195500,12.18331566,0.409103849,1.29786467,2.045519234,0.409103847,0.610763012,122313.3333
1_F5,Temp/Ph/Li/Uv/Nd/Herb,6,86,yes,no,yes,yes,yes,yes,yes,no,0.637755102,258,1084900,13.89699837,396533.3333,12.89051539,0.290409604,1.361176164,1.452048004,0.290409601,0.485019381,137673.3333
1_E4,Temp/Li/Herb/Ph/Uv/P,6,80,yes,no,yes,yes,yes,yes,no,yes,0.62244898,259,1036100,13.85097422,209900,12.25438651,0.460677836,1.232625399,2.303389172,0.460677834,0.687759316,165240
1_E4,Temp/Li/Herb/Ph/Uv/P,6,80,yes,no,yes,yes,yes,yes,no,yes,0.62244898,259,1043866.667,13.85844233,349000,12.7628272,0.316127701,1.326615622,1.580638515,0.316127703,0.527971742,138973.3334
1_F2,Temp/Li/Herb/Ph/Uv/P,6,80,yes,no,yes,yes,yes,yes,no,yes,0.62244898,260,879533.3333,13.68714674,393200,12.88207367,0.232294987,1.548875548,1.161474926,0.232294985,0.346799928,97266.66666
